姓名,学号,原因,往返时间,一周学习天数,课外活动,深造,有恋爱关系,家庭融洽程度,一周空闲时间,一周外出时间,工作日酒精摄入,周末酒精摄入,健康程度
2MwuvHPbY608LxzGH6CVSzrmc3V8a6Wy9uOdLGrKaNY=,vnjZSvSO+3C4uup+/at6t+9OmtA5inIyPtjnHzDGFxo=,course,2,2,yes,yes,no,4,5,2,1,1,1
4voXH4ertkYACbmzbS/o2UJtuyKQu+GD7ij/3Y8aVL0=,EK4uCYG62l5QDCVEiDFiN2A6JcOS3YFXA2Q9vt9a1Bs=,reputation,1,2,yes,yes,yes,4,5,5,1,3,2
fTciheVBeXdHHu+UYPlklFWD3VP3dkHhYqDZYYfsUug=,MT1oo8qb60zRjaH9KKFV+1BMOUEkobgfe/lpkddF/tE=,reputation,1,2,yes,yes,no,4,2,4,2,4,1
yccvuY0WZ5LwJbVv1WBSVn1ZOqdPMSo7kZo0LXQHzyw=,216LLAHD92wvF0r9J9NoGoIrgQepVzxMSrX+ABW4OB4=,home,2,2,no,yes,no,3,4,2,1,1,5
HnwBONUnSQOWsx7tuqTHmMZ+UPXC+33a1/Of7LXOe9U=,UbpCxxUagk5ZEbrWx7GxIuI2I6Qa68rTBULi5faviGQ=,reputation,2,3,yes,yes,yes,5,3,3,1,3,2
WJCUNKNkqBuqhr1ylMEU3N8+Yk8CV+sBaFX5DYp6GYk=,YuYbT+lfc2IIZCs1pbOz79XffNQaz6HelEVi6d1HtPc=,home,1,2,yes,yes,yes,4,4,2,5,5,4
fefiCrg0Cgf0velIWyO6MGk5ksuL4pK8UQLqr/Cv3B4=,PXvOi0TYDY73B/eT7MqgOyE0VIzjCZkef8rNHpYslc8=,home,1,1,no,yes,yes,4,5,2,1,1,5
+WVvLg7T7fueiL57yunn0MPB2qIXcKsSkkCpGrM4fP8=,tzX5dAtWAhi0z9dUwlJLEx5SYuxyQtNceZ8/hxGP6gw=,home,1,2,yes,yes,yes,5,3,3,1,2,5
2ea2sK5BMhnmH2Of4Uf/abE9ZRt7b6x0uqueL5/JCFA=,nSr0/awMLN6Vb+eEpR3MUSjoiv2xCmMpA3i7Cdu0n2k=,course,2,2,no,yes,no,4,3,3,1,1,3
/YNXyabOCVrMO4Z5DHXcQbOqHQqwKTHMmjooNiJqZms=,96zUFDVX1TaxyBRlujfc6FKHxzUpMMoGsEdxmhkhpqw=,course,1,2,no,yes,yes,5,3,1,1,1,5
Y9/iw7KNBCFFGuv8ZzBmldp7PGJzAGVGpdiLXXs9bqM=,gb6etUAmklSgYuSLkDPUTp7r9KsUCjatgBeJJKGt7dg=,course,2,1,no,no,no,4,1,1,1,1,3
fVRpN4vi7J6oG3MGs8qHvhJXsWBFy6vBZ5bkIJwgSy0=,bNwrxlOebQ+PHQSlnauOPxPe3NPbwDsafdIfLzxzguw=,course,1,1,yes,no,yes,4,4,3,2,2,1
F3p8TvV6CmUJJNB4uEY+R8GZ9/8MGxW2hy7PbOUvTlk=,p/8MNuQ8pTgy0BuZl/gwC6MI2qDMKwwYo7ZPg93u03g=,course,1,1,yes,yes,no,4,2,1,1,2,5
n9YRQdylUOq5/SO4vyJSVA+JEwGkzRIPAZXMhDSguOI=,TobJMlRMw8Wca6lvTh4h03Zab3fGiHNVlknrnrv3lLo=,course,1,2,yes,yes,no,5,4,2,1,1,3
1NvRw12l5zD8hUgwAo93e/HYRyHo8V12Sv2N2+OP9R8=,Ehvypx3TD6cpBzjjKmUSQVpCAlQNIfnAsnTh4yJzqUA=,course,1,3,yes,yes,yes,4,3,2,1,2,4
WyPjU7ULqtA8GxjWEC9Ln/xv07hu9Ir6sym/+ng3bxw=,QO9TdpFVqpRgB7DWQrOHPxsvJ2H2O9ZMUqHAqszajeI=,course,1,1,no,no,no,5,3,5,1,2,5
Sb4iH57p8PImcjU03NqRWn0nsaL26CuyuZZ6VNyJtyw=,BAbaWcYRwCHXMtVB20444GXFEUs9P+AWyehszbhHys0=,course,3,2,yes,yes,no,2,1,1,1,1,3
xXvVm3DlZIAYtBIdRqRXQxORzM+ID7lcgaZb6abpNQs=,T2GZX7R9jy72mYXQxVWqKMtt5nhyuGbJquO8pgRFWZU=,course,4,1,no,yes,no,5,5,4,1,1,5
NE0GM0hj4KohMDWmL++GsAjgId2zxSWsQqD/gSqL8LU=,On7wimv5I0AF9EHcfV1OhM9rOFOkOYMQZIpyr8VoAXY=,reputation,1,2,no,no,no,5,5,4,3,5,2
0SjODAvGD6sjrs5TVsxdr0CUcgtxnmJThTZANUCGepo=,SFCMuzGjrgXIsSXn576zXGuYtkQWWFij5hrwehrC+2c=,home,1,1,no,no,no,3,1,2,1,1,1
6b4CzHJb9Kotnjhp2TSsYsEbiqLquiMJUFDk/n0zniM=,QP88eKKqi6WgcXFAS4fJHY9UKIrsxP82HSutHRcjYBc=,course,2,3,yes,yes,no,4,3,3,1,3,5
sE77q0RAV6lmmSWqbRlvNbBjWskszZvI2rWUPLXq7wI=,fSPs6OrENCIZacDmytNB5PjZtU3mtKN4ErPYOl2yn6s=,course,1,2,yes,yes,no,4,3,2,1,1,4
BInaMP864xgNI3+D/PIvy+LD2V6J1OutDP1PFuGcTAI=,MrmXOoz6FHaYAFjAz/oWirET+iSQZJc1lrclVuKsOpw=,course,2,2,yes,yes,yes,2,5,5,1,4,5
jOMmmmE4QrfGqn1fJIjgpE8cDYXGDeqN06g0XvUVmHw=,TLF0LNZx6odX+xRsHvr4KONR3AYZ+HvSfR/NfYNkB30=,course,2,2,no,yes,no,3,3,3,2,3,4
G5/NAa9hRwjL8tc0Q8eQK14GrIves8o6j4kVYJEKnA4=,qXCk7rD7xMZ2HNlLmmE/I7Ex74+RpgA52deGo272tNQ=,course,1,1,yes,yes,no,5,4,5,1,1,3
gFi1LIfqiRpvyZpcthJoaEcLLxWjgk+a9dQtvVdrRDg=,G6ox6DBUozBHCTG7QOhap3eswPBVt/cgQSQL9OzpjPc=,course,1,1,yes,yes,no,5,3,2,1,2,5
5ldtcgDOkdzOrXqxWSy8njKTyVOkqVhmWSKDunV6WdE=,sgXqkjYpxCrpG4phQwXio9tkgvNLaPFcPssosTgbTCg=,course,1,2,no,yes,yes,5,3,1,1,4,5
mTJ9t5sghKUm1f6ijaC2Rar/GGzAY3ZBpXdri1JOA9E=,UGMFS/KaJLLdKmeVuFY+7i19Bi+U3sSeDdXfeFu4y7w=,home,2,3,no,yes,yes,4,3,3,1,1,1
pfV6ZzFSzRxmb4cKcDw+VGp2gXWF/sHET0QP4K1PSBA=,oZTT2nzYkE7zoDMRSpMAH/BuqNRswiIeKyl4+8ULWTI=,home,2,3,no,yes,yes,4,2,2,2,3,5
UEkB0f7wkav24HbO6qsQF7sWak3/mB2cHrP1XLd8GIw=,z+49iER9eFAhS7t5N/X+V4iKi8feSG89gXqidvL6X7Y=,course,1,2,no,yes,yes,4,3,2,1,1,4
6oZaH/QoWlZ+dXVMjSJC09zAZaVcURvClchAvnCF7lc=,5iZAu0zDR06T8+yDN8UIUz/gUPOvpLNBF++oWyUFrCU=,course,2,3,no,yes,yes,4,4,4,1,1,3
E120y2EYMcphX7TYDE/aeTAHS7K/o/5Y0ZILBQmGgaM=,mF3IMC4QLUFRkHkZ9RJTkG1RT9yqbIhxsrW89gRrUBc=,course,3,1,no,yes,no,4,3,3,1,1,4
XldUs9eS5oRttrxDquPTkdK/U++g9Afw+Y5AoRcxXio=,2xEPog7F+i/9fzsUegTwVTwXAJPWZ8vpL9hW4we8IS4=,course,1,2,no,yes,no,4,3,4,1,2,5
f5No28cewwkWb4LnCyGwl//wbwDqzPV5YYdcleOUWqI=,PIN01QbnAXESlYy6nxkX4jBdaQtmsZ89hKdfxENO2F0=,course,2,1,no,yes,no,5,2,2,1,1,2
RDFXMS+zBaqZ8Sj58j6r63jiW6E68QkqQ8REnOpJ9DE=,HAe5hJZueB3hHfseacR2eRP1+PQRW7NU5XAb1xzTWj8=,other,1,1,no,no,yes,5,4,5,5,5,1
dpPaFNWSyIIndfl9sbkkwPezwKV9B4mLs1qtrLMYvCI=,FLvGZg20bbpa740fEhnQ6yL7O7ThvUmwN97bcVd1UC0=,course,1,2,no,yes,yes,4,3,3,1,3,5
02qRIqyW7DaAWieoFSAtWsz+d/LzLzskVjHu+7vnbWk=,RtRxOcDRGs+D5GNG8/TRy2u3BozCTKX5kBnu/lDoW30=,other,1,1,no,yes,no,4,3,2,2,4,5
xaL/koT5reQfV+K7XMpqW1YuABkAQuI7On5UWnnohSM=,x9da22v5HujeQd49MQMBgNgdY/e1iSvpy8JPi1O0Bw8=,course,2,1,no,no,no,4,4,5,2,4,5
nVR3MdKSpRn2LcGmyxcUoihfpZ83Nuv1dzaFg/A4mYA=,WwJ5XzGoewG7bBD0tQs6mACYeuQSrGRnYxVpTf2MTMU=,reputation,3,2,no,yes,no,5,3,3,1,3,2
uT9PNXu5FqTLwNOLoFGwyjUUzKJS78hwqChVPr2y0N0=,cxi2Ap4/B5kG7813Ht2vz1NMbLywXiJWtlaIjZpXqa0=,other,1,1,no,no,no,3,2,5,2,5,5
2eXztnjR/ySsp/2JHmwhCY0cfvSy/KuMjzymcfGYPw0=,IL+gMrepZWltdJlbk7TD/zfosJ244F0oxqQD5jGU69I=,course,2,1,yes,yes,no,3,3,2,1,3,3
Mmd2kecGIohVB8LbWiBxxRJkWhVU7+2SE30lIfjYcrs=,PyeOr0sP6h5HkKzkpPJiwWgSLVPYiwRWXTzNBe8qzN8=,course,1,1,no,yes,no,4,4,2,2,4,5
TCj3ArqFyqg3w+ZAdNvJtMq58yWo2QEGgEndCLKPpvE=,4kRxDFKd5pQ43NdNeykKYB2sPWgWhszxDAbU7Igh008=,course,2,1,yes,yes,no,4,4,4,1,2,5
PZCmD19bec8+szp5jxK4TSE2Z2U/kz1UncJP9HmVzzo=,3c3QdlwzIAjkisBk5SOru5go9hUiL9Z6NiEi4/Q+PC0=,course,1,2,no,yes,yes,4,3,4,1,3,5
lOPpzx2Z+F8SNmeF26rEflUV91pLyRNM4X5fSLGNyHg=,XUpeUqZ2CBOdoXO6sDz+KbyAq4rG8kaz9YSMZ32ExLI=,reputation,1,4,yes,yes,no,4,2,3,1,1,4
1mwZRn8DttMJ63KcYG4nRe/rnMsCldDK6NLWscNu2bo=,SEiE27XKOmvOEzDzvr6bI0O7Xoq7kPcCZh97DTDASYg=,home,1,2,no,yes,no,4,3,3,1,1,5
LdH7bmYWrkBBPohEzvnpjEk5RyhshtkIKOFOypu1ezg=,t/EJgwcET7i1jhMpfbCNvHHR0N6xuCydC8jc6Zmzg2g=,course,3,2,yes,no,no,4,4,5,4,4,5
1QDd+O6XfJQcTilMztEyyKV/7Ik37GwJw8qB3bOVMvc=,SUb0pSBmpZXEEiLKAdJgRyU/pY7lB5dJL+ReytzHWTM=,course,1,3,yes,yes,no,4,3,4,1,3,5
MNhjN8hfgW2OtmuqzMOBE4F4A3D0izGC6lZjjQ2gZp8=,FJgJt7uLRjG/1WeKoLrNSDs0PcZTZXU5/Gg1AkbrSt0=,home,1,3,no,yes,no,4,4,3,2,3,3
ujWcsNepHEpZAjWWy2mBl7DM7HAWlYI+KQErodHm4Sk=,ruqPEdE9UytSB30xvqg+AS+Pm9P7PZmV5lRcwD+eby0=,home,1,2,no,yes,no,3,2,3,1,1,5
oAopk2kv7En1u2HodsQ/C2WWm6STyeKeQ2+sKCkv5yY=,Xv4U8GLNLtC/FcOpwaeXvgcw/Y+ZZ/9OH8NPjDVqoL0=,reputation,1,2,no,yes,no,4,3,1,1,1,1
WrPXDK4scg8jzGQ5Yw4cBfOtvIjNgSUnp/uvk84jAtw=,s0UVeufTZwfb6OnsoS0t3/C/rjvIc36yfklZwYgZbJA=,home,1,2,yes,yes,no,5,2,4,1,2,4
gc6tp7otGPIEU0mq6dl6VUGL7K8bgKSfunRfReRpI0A=,jBOfRFwoHDXeBObPb/xVAVqlPCUtDwrGbfNtSeIcW/E=,other,2,1,no,no,no,5,2,2,1,1,4
wvxjz5IT/vc9J9q2d1eB8QMRyyDlzlxmrJXAnZKUSrY=,WhCaxQZFcwgr8r46nlnul2w0/R+e9bWaBu6qJB1aMIk=,course,1,4,yes,yes,yes,3,4,1,1,1,2
EMGfu7scnHTrGMk3S4b39fGG4rg654YXPMcOM35JdKU=,NgnnoY75JrRfctaTobC1Srweeltja6JhpQNlSv/dwUg=,course,2,2,yes,no,yes,1,2,3,1,2,2
+z6mt9iJlmqeK7+T1AEUnEl8b39TXAwoBZImhsQeBWE=,RZ22q00mjhsH/g6vFv1IzzgVV1dHYTP2hBz7WNJVUtc=,home,1,2,no,yes,yes,3,1,2,1,3,2
POlpHziJifpvI4qSjK8C2ktF0dPFwQdxwcuLhkfkp+o=,9+M3Umvwx/hjAOw7/RtJX2jubobOfKno3kxkUR1KFB4=,course,1,2,no,yes,no,4,3,2,1,1,3
1pXuvDDE0446TVHRyn8iHq+VBeYe1UAm4SyRsnSfDRM=,VJJ0odRy7AHC4Gy0uFakju433be8YDAIAk64ih8gFwY=,course,1,3,yes,yes,no,5,3,2,1,1,3
LJdtHOvHayjQTOpZUcafR3lHnfBM0sCz/TDL7zbggrQ=,k0IrqV0kQqFjL6exZz42g7QSTNvbq8QB29tyrwNcts4=,home,1,3,yes,yes,no,3,2,3,1,1,4
QrWPcxl7rBPNyC+Lak+Bf6dxIvJVUFawZGfSNJZ4y3g=,qEwOtAdL4ULLQ5N/bxDQQYfwIkRfkU0CEk8A2WxNpGw=,home,1,3,yes,yes,yes,4,3,3,1,1,3
SG23fMYwDCu7KpvWyXUBceZREJqncxelqAcwxU6YOBQ=,+9ttvkvHWvk74Dn01o7aocznHKDqU0QDfjqsP8GXRj8=,home,2,1,no,no,no,4,4,4,2,3,4
vxeUle9dWgrj8rJn/+rzqoPZDfnQNv8xS7lZ2Djw4wY=,teCABrlAA2dcR6GlByRdAyuL/zkCOwNsKuBMrGEseg8=,reputation,2,2,yes,yes,no,4,2,5,3,4,1
2ZIP2msX9BqV28hTxmXHMMrRxgyT5rJp9gDOQe6qo7g=,L8HXcmo398f6nvDyCl+trN0Mbg3uLdtWOV7/UqUHzos=,other,1,2,yes,yes,yes,5,4,4,3,4,5
TL2wuWrJu5UXAtIJUtwimFpmegOoKetyYbpfbhRAm4I=,qPihSRgjy5qAdmdiVhIj1++akofeH1pBDudtvcOo2U8=,reputation,2,2,yes,yes,no,4,3,4,2,2,4
w22CPOtM60zvrAoNStz/sGj1dtcBc6E0hH34vk+wizs=,+XOA2S1g7yxwZWDrvHyxq3uk0Jwn8hFgwSy7Uy4v2bI=,reputation,1,2,yes,yes,yes,5,4,5,1,3,5
MPG1ywOBRAsOdvcl60NdUX0RML1c3MPQ674F1XlETF0=,Jqxj+0aqEZHqxfdDjXSTVzG6Nu71hj02y1/eOdNxwro=,reputation,2,2,no,no,yes,4,3,5,1,2,3
YznCesspcJhel+kE/A7mh0Q5QvVNbONrxCeKTupe/M8=,0yHwMMuEveLEtwfd5OBmTh5QrU8mwZXa4Mt6CZMwZV0=,home,1,2,yes,yes,no,4,3,5,3,3,5
TCyBuYTBy1tmqAGHv8wvmO5GUZHrgBAmt8qxRU+kJmo=,97aJEIEoB02kRsJUczt17nFLt5ebfLBxaU86yYIxO/0=,reputation,1,4,yes,yes,yes,4,5,5,1,3,2
eRINMm+3X8Snn/mkiujYZB3hxDxWSf6azGeLnWk9kDU=,BvNAKoRqZSA2r0pPGgEZDlsyjOQ0z/yf26sEWhGEyYw=,home,2,2,no,yes,no,4,4,3,1,1,3
UG4oABAxN7dJ3goSi6YjjnpAhVyADQHsdJnFZd/it4M=,NYCbZJNQU8byKrylC6A6TCtpf8iaCL/lAxk+W+D6sq8=,home,1,2,yes,yes,yes,3,5,2,2,2,1
Ieo8H8RJuOBm+9F7gqjYADeWLQIucZjFn1T+/LKlMns=,7ElJXepfQU/uYYPKIhPGi5lOvgrTHjNUUmXYb4paYdY=,home,1,2,no,yes,yes,4,2,5,1,2,1
hziK42Gg0sIyFVMcgxIAeOpDi86mRIxzAgua30+5BzM=,eDGwp6G+glFh4oj+smitN4qcu4HiRTLssjx2RjqsN4c=,reputation,2,2,no,yes,yes,4,3,3,1,1,1
dLmQ06tMZly8/q9cfua6GGgOKBOZ1LQSYndRq8tVatw=,oEnUmT0jG7k7Bs2adm/VVzHrdSZ8cdmzqx5ub4NK2VA=,course,2,2,no,yes,yes,4,4,4,2,3,5
5rOqOBETxUwOqFRlh4guUzbjoSmaQT1HPRT6mol2Vlc=,w2TbB87KZrlpVDSoZkUJB9fUF2OWt/nb11mRUQejCqk=,home,2,2,no,no,yes,4,1,1,1,1,5
sxOaiVjh7QfPPsYNJWwLB7/ei8NEh1uCvMpgRPAOxaA=,cnQNda8j2JkSANi/+Hq078EXbA5GsPeug52E7jHGsyE=,home,2,1,yes,yes,no,3,2,4,1,4,3
iFvWH56wKXczfVzmoq4SZKO7vS726U/9ttXTr8yJbC4=,QI3XO8N2q9e849oP97t23OXwDb0q8vef4enJ8AByszE=,reputation,1,2,yes,yes,yes,2,4,4,1,1,4
tQnuvh77SFooMk4m9Rwz/Z6hetuWvmOeb37vViiShNc=,5XIqnHD5E+zHVbHCf6wszDZOr/f4mnVnMeS/9XMbMjM=,reputation,3,3,no,yes,yes,4,2,3,1,1,1
6P28v1d3Ia58UQDR6EGp9Z2HHXWEGyUE4jwsRpGnT2E=,PwNiAc8H1YpcVw5WrS2vHwIqzGS0PNXqVokVNSAQ/VQ=,reputation,1,2,no,no,no,3,3,3,4,3,3
iTAmcGFKbOru0DB9noT3ialuP4bR9PDaCq0WO3jddNc=,7zB5S1R4SDyMGVhZu70F0on/K2IfNcYFiLou5h33KHg=,course,2,1,yes,yes,no,4,2,3,1,2,1
fc3n1xH9rNY7q6Ss8UTxY3Rfkzgm53IZdCGVXOEzoVQ=,iwuwfGatFYxoVoBW47QdmNFAkYtPb1wzBVERXf1IZ3E=,home,2,1,no,no,no,3,4,4,2,4,4
La7SlM29KiBXW+9/IBBIxpXSq1MBQerLWOTCWrHIKVo=,mmvnJqvkW/cRRfqW/zw4oonsjtDJdPl+hYWflTmIpi0=,home,2,1,yes,yes,yes,4,5,4,2,4,5
piv4k1puUkVn7ADXxLRdXOB7c06+arHfqQ1VAZ58+BQ=,1JilaLXrCAcK2egV+SxgUxfIOljF1+O0c+/9Ko5pocI=,home,1,1,no,yes,no,4,4,4,3,4,3
uDK3g6GK++8unPjPUIkaBMyxjUZttXp1g3f96aPntw8=,in7A5/Cgt9J5xQb58bhSuGbWDHnjUzwZmzlnodpZdU8=,reputation,2,4,yes,yes,no,5,2,2,1,1,3
/MusTD0hLSIKuDbHKOwGH45g8Q1yjV626tW847e/3FM=,qjL7mjKFLVH1zJSgbsVKEoaWE4Ozc9JS3EbckKvnL+s=,home,2,2,yes,yes,no,5,4,4,1,1,4
gyxvFJqEyEXTu34McDUdsV4JqlpHMkUGNgwAjfdXHAU=,4ZaYkO4gcI0LMDliqLLryxFg8vvC1TbEwrJy2xXT81s=,course,1,2,no,yes,no,5,4,5,1,2,5
tUkT84ukYzSFIckvPOxM8pGbGrF6D/fqLeCSfHt/MHk=,g84JTNDxfEdrF87Y2SO9zMcvL1I4xMO00gRKe0PIFYs=,reputation,2,2,yes,yes,yes,4,3,1,1,1,5
zynjOhfnGqXoW844NqG3mV19uLssiZwMNe6d3Z9LkRQ=,o0UpAnfqKG51IirfHCDQtW079s4KKm+fY13jX+6JfvU=,reputation,1,2,no,yes,no,4,3,3,1,2,4
/skvg5XhnjrnU+KbwCC8XS6n3D37aRWlihTAhqQ3Q+8=,i7+vD6onwritD/jnN0jGSTg/KKh/eBBHz48CKGdkutU=,other,1,3,no,yes,no,4,3,3,1,2,2
I1KrEkLc5O5M0ATk2/9eQX3uUb5UlIATCp+1GPVkqmE=,Ve3PTxs0LXaFDSDNpQVA0tu1wB/TavnPi0qIQVcqCO8=,reputation,1,3,no,yes,no,4,3,3,1,1,3
bV33f9BT9/gSkW6mXbVXEWJZcHSFFLNlbC5BElds6Kg=,3Q3wlEqwEl5HICUCxczosBrRw75+793g1DLwgCVDdvw=,reputation,1,3,yes,yes,no,4,2,4,1,3,2
Ibh8Wa3tX4Sufwng8/Hy4bpKf63AyfALuizxYoQYqlY=,0mwj/X1kjI0pL7kaA/stGkIayjuGWVjjRJWJ6hQ3XvQ=,reputation,1,2,yes,yes,no,5,4,3,1,1,2
iuQYbda2abRy30E8AqYh3C421SIAldgZ49YAaxrCHbU=,pI69yUi7HMT8ZpLfZLJj6PZQxK7rG3bH7/7Xzdb2YBg=,home,1,2,yes,yes,yes,4,3,2,1,4,5
8BOlKjlD8BuLab8lQEqkLyw7Gw6DswQ0S/0nfJvwl/E=,g+7PqH3r5hum0rkoOfSNaF0mGmjrfwLrnjs+u2P6Fhs=,reputation,1,3,no,yes,no,4,2,2,1,2,3
btmixwkuH9UUyb+39uaGgOoFC/rzARtw+2MrgN0FzHY=,38ADdQuxjQ5A6I13lm34DPpMjIP/LgcXoT8BVkZN974=,reputation,2,4,no,yes,no,3,1,2,1,1,3
kFGOKipDF4BPlDVumrtLVDV7x1wQ3xHNFvoISly6rrs=,IvpXANu/enoXPJdZJkndOQW9udRBaonHbA1V7vxiCo4=,reputation,2,3,yes,yes,no,5,4,2,1,1,4
QZj3EOVB29WizyNABXKON5Gdbob17SYgF1cXVKQHy4o=,FZrumZPTzaMAxbI7jks8nifsjebA+yCUV7g4KxepCBw=,home,1,1,no,yes,no,4,4,3,1,3,5
6MnHWAR1Jb1yDME1SIRXK4Gnvp4mURD4nZdpJK+x66c=,/V4RdXQqxFFvnmNZ6y2P73qu8kfjqnfFwd1D6+wBVgg=,reputation,2,2,yes,yes,no,2,3,4,2,3,2
Y5toWnAxNwx2UIAIh7/fMVIQrEOFbNEyHgUqszwffpY=,ldEJj1Z4d35CnDWWNR6RwNbQtU642DZqmlJQqIl8t8g=,home,2,2,no,yes,yes,4,4,5,1,2,2
NmeeSAiEziNo4bQ6K/KNHllBjXn5FPY2G6CbLmWhOSo=,rpMHlwSaWm8FEfrNxTv6b94GxHD3ASbWbCdljvCIG2w=,reputation,1,4,no,yes,no,4,3,3,1,1,3
pa9lM6SRQcj2bb1nEiih0XBnwEoGyoe5J0eP/hnwuXA=,sdubY1c9PZoxXLsU82gb3Cf1jLfItFO9IeQfvqa4ab4=,home,1,1,no,yes,yes,1,4,2,2,2,1
8GUmK9zg2L/FsTnMnciBsksk4Clu/Lr3FoN9WeJ3l3E=,clWa6vOsm85oUzIguw8cNkA6dYY+NmmJiWC79loynu0=,home,1,2,no,yes,yes,4,2,4,1,1,4
R0h7OAX9R8XpmlHfaQnTjwQ8UzhdAO/LRcWPlhDCdo8=,shdEIuGNQNheIX8Gz+4CN1VLADFBYSAQVxoKneu9ONw=,home,2,1,no,yes,no,4,1,1,2,2,5
9MxT2nXMgrj86TwxKs4ql/tmkO4cYn4Z6DIG17mNE0g=,46AT76064jmbR+/wTg77u6MUdmtvlif779RjRjx4/eg=,reputation,2,3,yes,yes,no,5,3,4,1,1,5
L7odgV0LqYpjHQeajTjesLLl0n80+tMPLNEPmJOjyCA=,g1bq+oPaQUAnsjYW2fkOLxtFqV25rXbf2+OF1jpywws=,reputation,2,3,no,yes,no,4,3,3,1,1,3
9jIHbtKdtTUKqLZVCSM2u9ANmIJ7Y6yLc0kq+lkZ7Ew=,TjzWQsBzr7t+2o7VdDzEy0Jg8m9v0DTbKgx+jIMnZ3s=,reputation,1,4,yes,yes,no,5,2,2,1,2,5
TZCyte3xcYzW5uvHUIKSoufNbQubtgzQ9m70Gdp4jFI=,8XsEPkRGM60YkABlRe8/9mcq77h79foWf5E8np839k4=,course,2,3,yes,yes,yes,4,3,1,1,1,5
j6g5UUVV6Egqdb0v5A5c4Sf56hWT5hKaIA62c1tNpZk=,JRRYuVsM6x3Z6T2KntgqHmAeIauozgfFbBnt6gpQPWA=,course,1,1,yes,yes,no,5,5,3,1,1,5
Pc5mlFH11HBM0zC32ZsT4VVc/IdfPA0MEZcTKl1TO6I=,YDHmph3qIFlVLBOji/8MJui82KZbKVC2BGgGSRJX2/I=,reputation,1,2,yes,yes,yes,4,5,3,1,2,5
qmltUR8rJLtLw06VlKSenwvgfeEnRUnlOBPiOMpY5rg=,HSgpzGAoj0JljA7dPHv+XyWYVt9LUMRH2ceW4ZjLVsk=,home,1,2,no,yes,yes,3,4,4,1,2,5
OSWeupPKJKu8m7ZJQb/aLGIUTkMipw4NqRHp8ulMbyE=,W2dJec96mrTZAxMy4v11MsndOQzHZoltyEOkQMyty/E=,course,2,2,yes,yes,no,5,3,3,1,2,1
angXUlWQRo1Auhb2AReanuuBOsojr70BTg2jFdGQK18=,MCrHmMONhWTSzcgci7cx6YHNf/scdywdKAvFCtpBpZI=,course,2,2,yes,yes,yes,4,2,1,1,1,3
h414OSIagBql2LsM3C2Qavd2hfZGYqYGhbhZc82dYl4=,K+liUX2I3AG6NLrF031hCYyIKQGfBwkIgeBEQ9qFpfI=,course,1,1,yes,yes,no,4,4,4,1,1,5
UYIlEyumfJQvgr/VTWSKnLBAhNAgCRavCvxa5PBwm14=,U/A/ERYfw4VKjnF9qffFKDSXYw7dxglROCiehP+yU7I=,course,1,3,yes,yes,yes,4,3,4,1,1,5
VziVnPKeDxMog24ltMJT5qbZuAacjPUMw2ei+tvoOVU=,GiUG4u0cdM3QOJgUrj61z+SXwOcmJkfEAtC/DayZb1o=,course,2,1,no,yes,no,3,2,4,1,4,1
v+EsG4bjLe63elHIeHytLcOTLsw1VoLWUp+x1n2V1Z4=,I+wuW/M/oQkY3SVLuff04VCvJTUOaeliUmdrjg3u+Ik=,course,1,3,yes,yes,no,4,3,4,2,5,5
AUWg3psLMuZANdfpovblwz/wocvMT4JsaHSxL4a2mco=,IRTfWI6OirRvqzGSTucawusYlGRc9yTdS13VrL4Qiq4=,course,1,2,no,yes,no,4,1,4,1,1,3
A5Vqlsmzbm+w2xa0xDHgBbt9oyt5fhlRyVa+zINzZlo=,1k7ocKftfQZIRkIf0dzQ60Or7crJDAA66x7lluyxSFI=,course,2,2,yes,yes,yes,5,4,4,1,1,1
VuEbM7Le+Li+qWedRDE3coGSgoJwcRD0mA6TuzHEZzQ=,xG7Z37usov2Svaga1/oTVeNBU2vDrqMpO49F4qB7Fds=,course,1,2,no,yes,no,4,4,4,3,3,5
OApRhRKqlRzBGsu72BZnF9UyKnL6sQUfk7KjsdC/OpQ=,aBFsB/YxfEdbYwACrIlvKOzPs/Vsy5H2q0zuKiUSx94=,course,1,1,yes,yes,yes,5,4,4,1,1,1
vClYxqRHSANE3rI1aXGlMYwjGaBP7l5tj0Pa96Qjuks=,kSCs1sV1TepOg0HeeXXcE7C93p+GL3UR2fOiEvRm9vU=,course,1,1,yes,yes,no,5,3,4,1,2,5
hF5kuPFleCkdIMftRao61VRiJDREVvUDPabed4fwmh8=,I/AEUSD/EI0ZZ2JdRwVhLixxfkqoE4mnZg/jq1g1pF0=,course,1,2,no,yes,yes,5,2,2,1,2,5
MVwIthPTA0TMWDb/x4Qz+UinfH8BPn3y+KNu7H5Kv0U=,pEYJkbu1SdrBHwD3Fdw72j98upm7T8l/CM7f33XRI0w=,home,1,2,no,yes,no,5,3,3,1,1,5
Zk6RURERk9N6emM+6aaSZltQcS4WojPVwAg6CZuEOSk=,whtFq8GchfPllJjKHXOQzeSKrfTlr/2pdCS429GoFLg=,home,1,2,yes,yes,no,4,2,3,2,2,2
Ldu6lVG7FrG5+qHAxaZgkUU0z0IsmSa1g6O7p4QdLXY=,QW491LH41gyNPxaknm6axw6TtiU0t15yM1svq18E6oI=,reputation,1,1,no,yes,no,4,2,5,3,4,5
